participant,condition,trial,common,reward.1.1,reward.1.2,reward.2.1,reward.2.2,isymbol_lft,isymbol_rgt,rt1,choice1,final_state,fsymbol_lft,fsymbol_rgt,rt2,choice2,reward
2,story,29,0,0.3902714186671711,0.5701230819530321,0.5184331041592465,0.43457379922052586,2,1,0.4948188761300116,1,2,2,1,1.3722887470798923,1,0
2,story,30,1,0.3992936397009131,0.5906849619112963,0.5366407904704205,0.4050972620333999,1,2,0.6101217095506399,1,1,1,2,0.7494069416757156,2,1
2,story,31,1,0.3701149301782141,0.6022891918279828,0.5191053347656758,0.3764088489666271,2,1,0.6241266854549394,1,1,2,1,0.6375000301350155,2,0
2,story,32,0,0.35906250286933306,0.5924108648371602,0.5300562085848644,0.3884443386400866,2,1,0.5283887497321302,1,2,2,1,0.8639286738880401,1,1
2,story,33,1,0.3299296285534872,0.6153887802265541,0.5557019180749856,0.39502394431107596,1,2,0.7362927586614205,2,2,1,2,1.1149143922721123,1,1
2,story,34,0,0.34371569372617505,0.6511332519555564,0.548195933793211,0.4173442470111205,2,1,0.9209014486532396,2,1,2,1,1.259760751592694,2,1
2,story,35,1,0.3085139972834305,0.688157036774598,0.5627014998366283,0.3892617045466791,1,2,0.736371411213895,2,2,2,1,1.073055262910657,1,1
2,story,36,0,0.31085061091531685,0.6672826178597842,0.6202508958515055,0.3525357820477699,1,2,0.7520214609967297,2,1,1,2,0.904985607487106,2,1
2,story,37,1,0.3157834828298204,0.7000035299988587,0.613539033259364,0.3752152756510421,1,2,0.5838327720175585,2,2,2,1,0.580017671209589,1,1
2,story,38,0,0.3410453212542984,0.6983149238617283,0.6163519265548963,0.3212070297271099,2,1,1.022749874035526,2,1,1,2,0.7445919589968071,2,1
2,story,39,1,0.3778266982729354,0.7084734598615778,0.5952219513589854,0.3177607074781381,1,2,0.7558588617616806,2,2,2,1,0.9329717525833984,1,1
2,story,40,0,0.3883003928316881,0.7412493684237431,0.5384137806701528,0.2805961748529815,1,2,0.6447255176603903,2,1,2,1,1.1588519379265565,2,0
2,story,41,1,0.34965710379087644,0.7326358151812546,0.4947200265735394,0.2649901715789757,2,1,0.7877270075382512,1,1,2,1,0.6537684517079471,1,0
2,story,42,0,0.32637053943780225,0.7161366533861986,0.4736164642745993,0.2941006777004045,1,2,0.6928819741610823,2,1,1,2,1.9363580312392517,2,0
2,story,43,0,0.33006216845274583,0.7362309922427029,0.4728201938787149,0.2712659962649071,1,2,0.7369581411721811,2,1,2,1,1.2255942034576035,2,1
2,story,44,1,0.3650188037982167,0.7469977098390518,0.49685254503871,0.2547824052138943,1,2,0.5783539135823048,2,2,1,2,0.8999955400086037,1,1
2,story,45,0,0.3685186932562869,0.6983183183918595,0.5271150288145082,0.2767692265886879,2,1,1.1985298903805417,2,1,1,2,1.096736612190398,2,1
2,story,46,1,0.3885241149317646,0.6815184435128634,0.5252480245875863,0.2936408998912353,1,2,0.9954378506213288,2,2,2,1,1.0620622879996515,1,1
2,story,47,0,0.4318065663049856,0.6644624562692383,0.5382837560399211,0.2688441154464194,1,2,0.7843609193851079,2,1,1,2,0.6748494451530861,2,0
2,story,48,1,0.4021344473150283,0.6397267241642166,0.5748694651712141,0.2673018318959184,1,2,0.7515323686893679,2,2,2,1,0.8368996188514757,1,1
2,story,49,1,0.4073808613650072,0.6853312862604264,0.5682811617896166,0.26750942403234146,2,1,0.9191689830499854,2,2,2,1,0.9357251946121324,1,1
2,story,50,1,0.35970967086159034,0.6488227006803744,0.5857781746751417,0.2631455756218708,2,1,0.6682646293747894,2,2,2,1,0.6263512568739316,1,0
2,story,51,0,0.319733227175238,0.6640163191137191,0.5570091710678264,0.2657970803949037,2,1,0.6233064086463855,2,1,2,1,1.1298261326573993,2,0
2,story,52,1,0.3405238258909409,0.6391256841100743,0.5931310724119365,0.2568920148399745,2,1,0.6086939095803245,2,2,2,1,0.5925746566408634,1,1
2,story,53,0,0.3216159556545084,0.6446713036218572,0.6332237765484581,0.274022348588427,2,1,0.5666382995141248,2,1,2,1,0.772119448214653,2,1
2,story,54,1,0.36409546084353706,0.6258506300063607,0.6322192919105749,0.2502143461670052,1,2,0.7098187917526957,2,2,1,2,0.7039511908178611,1,0
2,story,55,1,0.3266725917398485,0.6054339815766512,0.679466277554054,0.2754048966595622,1,2,0.6875477640978715,2,2,1,2,0.6322806347170626,1,1
2,story,56,0,0.3092474803771901,0.5785279918454322,0.6406969670331635,0.2548611310105051,2,1,0.5381871701720229,2,1,2,1,0.6563323440987006,2,1
2,story,57,1,0.26537294470705985,0.5397425591297567,0.6219273249132353,0.25114736658059833,2,1,0.5706360188905819,2,2,1,2,0.7721748967569511,1,1
2,story,58,0,0.27663930951259186,0.5119608534668512,0.6155175556119712,0.28229059292132874,1,2,0.8190921988725677,2,1,1,2,0.6168544885595111,2,1
2,story,59,0,0.27077027118986097,0.529221582040245,0.666533426061518,0.28910024322780004,2,1,0.8114987620510874,2,1,1,2,0.8551150677794794,2,0
2,story,60,1,0.3262540957291984,0.5188156460476163,0.6716414984185012,0.2942306653875633,1,2,0.7868374200515973,2,2,2,1,0.77179700288616,1,0
2,story,61,1,0.3412819293990371,0.499363053061364,0.6868593963266967,0.3315459074348369,2,1,0.7078750792552455,2,2,1,2,0.6862823921946983,1,1
2,story,62,0,0.3620638727575461,0.4927820257752276,0.7244883763923382,0.312545836132315,1,2,0.7707624656759435,2,1,1,2,0.6908608145149628,2,1
2,story,63,1,0.34726068461689263,0.5033636533572033,0.6905512015203357,0.2732598573392804,2,1,0.5867597920923799,2,2,1,2,0.6569082254291061,1,1
2,story,64,1,0.3749873839376694,0.4795027148752911,0.7021824741629189,0.2570685416835716,2,1,0.6461054028577564,2,2,1,2,0.6444262763407096,1,0
2,story,65,1,0.3662453294456065,0.4432749302565979,0.6953467487849745,0.2714531085429153,1,2,0.7186839288433475,2,2,1,2,0.5308098018558667,1,1
2,story,66,1,0.3773039188924708,0.4629624459130226,0.6837754482466878,0.27542449908829464,2,1,0.5872509938544681,2,2,2,1,0.6251099930323107,2,1
2,story,67,1,0.3891383394484437,0.4571931730636938,0.6492933655734299,0.3030942719240521,1,2,0.8004726385552203,2,2,2,1,0.5867200137890904,2,1
2,story,68,1,0.40112313430961377,0.4817407032237701,0.7014370356916285,0.27015520381496616,1,2,0.6758888039748854,2,2,2,1,0.9220348289172762,2,0
2,story,69,0,0.391853920433114,0.4642367280193402,0.6697457214102402,0.2775129831386103,2,1,0.6684945600163701,2,1,2,1,0.981082705117842,2,1
2,story,70,1,0.39227610773763577,0.4594707224905818,0.6422164203439051,0.27510566409209125,1,2,0.7441113045115344,2,2,2,1,0.8828284904257089,2,0
2,story,71,1,0.3604407117676731,0.5115638776263752,0.6387228357368706,0.2512439484429927,1,2,0.7164768357688445,2,2,1,2,1.097111191203112,2,0
2,story,72,1,0.3889924056178397,0.5021574246408429,0.6342878690606157,0.2518426667419571,2,1,0.6086773352872115,1,1,1,2,0.8379136642088271,2,0
2,story,73,0,0.3894540742516931,0.4912726943514394,0.6555686417400374,0.2717778858161451,1,2,0.7982140144986261,1,2,2,1,1.2422242459597328,1,1
2,story,74,0,0.3695219031085464,0.4890301806753787,0.6564255249996663,0.2921338267991275,2,1,0.7834966453629022,1,2,2,1,1.1495489381604784,1,0
2,story,75,0,0.38120518049420943,0.5037198751863511,0.6198550593045378,0.2765996575671017,1,2,0.8417453393094547,1,2,2,1,1.0311358633935015,1,0
2,story,76,1,0.4279155284247872,0.493315245929256,0.6298105800871945,0.2552598257194747,2,1,0.5979299612590694,1,1,2,1,0.8241786985981889,1,1
2,story,77,1,0.4376280082818424,0.5122958396182357,0.6618362431428017,0.2604054570170216,2,1,0.5993701166098617,1,1,2,1,0.8821570808986507,1,0
2,story,78,0,0.4378033713304733,0.5210062421795528,0.6635580961882427,0.26259108149544885,2,1,0.5166411924810745,1,2,2,1,0.8941309525816905,2,0
2,story,79,1,0.4456397083463319,0.5534055336840364,0.6923465730059352,0.27073901930339417,2,1,0.5831188720321734,1,1,1,2,0.909784618574122,1,1
2,story,80,1,0.4626969053797217,0.5708804982591746,0.6657306181186966,0.26823317016210035,2,1,0.6148547248185423,1,1,2,1,0.7746574244392832,1,0
2,story,81,1,0.4535485480381794,0.5867014082642704,0.6978685988330171,0.2567466460620538,2,1,0.4954456857412879,1,1,1,2,0.6859343320502376,1,1
2,story,82,1,0.4493286201252564,0.5934425324224236,0.702265740936192,0.2828516176383096,1,2,0.7556551486386525,1,1,2,1,1.7260130810345802,1,1
2,story,83,1,0.4138176914928575,0.5923080138088483,0.7054443406392841,0.26510093019801473,1,2,0.5334484292388879,1,1,1,2,0.604238137025277,1,0
2,story,84,1,0.4371023163409915,0.5919802490175432,0.7378812374983966,0.25599128743132193,1,2,0.4764232194393117,1,1,1,2,0.6347616556458888,1,0
2,story,85,1,0.4687227423001827,0.5870466404476109,0.7130052289058342,0.27151448842656073,1,2,0.5521656272076143,1,1,2,1,0.5126603487469765,1,1
2,story,86,0,0.4538891947344312,0.5999455662292938,0.685011741976794,0.2566272576797417,1,2,0.7239855930220074,1,2,2,1,1.341136912094953,1,1
2,story,87,1,0.4205779967826846,0.5483032442288138,0.7277978502574156,0.2779738963346112,1,2,0.4645855583066805,1,1,2,1,0.7289834956209233,1,0
2,story,88,1,0.4630533052724274,0.5253134770981926,0.681686354250606,0.2790032543666179,1,2,0.716315914455663,1,1,1,2,0.5392744437667716,1,0
2,story,89,1,0.4576348133934098,0.5362204648421632,0.67401507072928,0.26444214172239633,2,1,0.6365326941486273,1,1,1,2,0.7072115048495107,1,0
2,story,90,1,0.4499481134412522,0.5222521553149502,0.6352821381130163,0.2594503949397744,1,2,0.5877075402777336,2,2,2,1,0.7529794551101077,1,0
2,story,91,0,0.4621509228613102,0.5128923870304425,0.6403818748331905,0.26336501984801075,2,1,0.7183135687409958,2,1,2,1,1.0928157372609348,1,1
2,story,92,1,0.461504451040943,0.5106373412226846,0.6630558743461912,0.28481265964311203,1,2,0.7860331148340265,2,2,2,1,0.5924824433041067,1,1
2,story,93,0,0.5075436000719981,0.463177434884453,0.6864929177222232,0.3302488035103056,1,2,0.6895231184262229,2,1,1,2,0.8270713646843433,1,1
2,story,94,1,0.502536862938233,0.4500851912134136,0.6380296452877663,0.2939444270070286,2,1,0.7172922909649059,2,2,2,1,0.7017456044977735,1,1
2,story,95,1,0.5064772280174866,0.4855623581232954,0.633212115806022,0.3367485150906288,2,1,0.7769431700662608,2,2,2,1,1.0360719890832115,1,1
2,story,97,0,0.5068407538875315,0.3969546603722693,0.6758747568476363,0.3198397178745611,1,2,0.5940838213209645,2,1,2,1,1.0321933032628294,1,0
2,story,98,1,0.4913478615090925,0.4096641794800694,0.6588839234666748,0.32031329081208576,2,1,0.6708839703078411,2,2,2,1,0.6021347086179958,1,0
2,story,99,1,0.5032804237588137,0.3578544321562984,0.6563457103842578,0.3376507076509965,1,2,0.5703846923452147,2,2,1,2,0.899587209708443,1,1
2,story,100,1,0.4915077971405424,0.3723262164128476,0.662276873579915,0.3195062789091692,2,1,0.6502598246379421,2,2,1,2,0.6444796154282812,1,0
2,story,101,0,0.5137279905099179,0.3798529944966993,0.6568518186928249,0.3657629477882504,2,1,0.5684334460793252,1,2,2,1,0.9825322023434636,1,1
2,story,102,1,0.5428413891430943,0.3877955547616088,0.6347526318536847,0.3591497424993297,1,2,0.7034512498830736,2,2,1,2,0.5231298773624076,1,1
2,story,103,1,0.5398485752211641,0.4076067514181344,0.6297168565970441,0.3342362278354982,1,2,0.6786904621276335,2,2,2,1,0.7151460707473234,1,1
2,story,104,0,0.5599176749069351,0.4244181590778312,0.5858022947216492,0.3070275396497573,2,1,0.8212980865428108,2,1,2,1,1.1053576551539663,2,1
2,story,105,1,0.5509903061034027,0.4042923427920546,0.575128273962263,0.3096706778815225,1,2,0.5787827357344213,2,2,1,2,0.7770402050155099,1,1
2,story,106,1,0.5728562048257395,0.39912439379814657,0.5862681399621091,0.29062524455953304,2,1,0.5774275613011923,2,2,1,2,0.7097998066537912,1,1
2,story,107,0,0.5614021802551785,0.3984918807375495,0.6056057948724123,0.2994750818589157,2,1,0.7034768646981321,2,1,2,1,0.7673960761721901,2,1
2,story,108,0,0.5657642297419817,0.38489283055233736,0.6144327227366971,0.2746937391845754,1,2,0.6757968919882842,2,1,1,2,0.910790226109384,2,0
2,story,109,1,0.5759208518449771,0.3843576616747777,0.6310648485912765,0.2542275010434993,2,1,0.6608737002743511,2,2,1,2,0.5270902292431856,1,1
2,story,110,0,0.6067362204019088,0.4052765178032842,0.6410393530503151,0.26475856435570844,1,2,0.7421968230391941,2,1,1,2,0.6952596317742064,2,0
2,story,111,0,0.6157937875457593,0.4127545778545284,0.6461646220790661,0.28799679469764594,2,1,0.6899043271560004,2,1,1,2,0.8963648658746024,2,1
2,story,112,1,0.581443900735227,0.4049273287946187,0.6578948278328656,0.294581622612032,2,1,0.5929772612762463,2,2,1,2,0.5495646686704276,1,1
2,story,113,0,0.5983437963828138,0.37307984208022615,0.6367276018063817,0.3184468788167325,1,2,0.733377491266765,2,1,2,1,0.7306553897187769,2,1
2,story,114,1,0.5987843214345577,0.3759567918292513,0.6151137010341374,0.32786368207693994,2,1,0.5439279024303687,2,2,1,2,0.5841612443618942,1,0
2,story,115,1,0.5480441255352706,0.3846125528202581,0.5890077074324562,0.3217671614658029,2,1,0.6994996371731759,1,1,1,2,0.5295468407593944,2,0
2,story,116,1,0.5105094883383781,0.3905977807978576,0.6176371428936862,0.32062369955137604,2,1,0.5869836957172083,2,2,1,2,0.7243978408814655,2,0
2,story,117,0,0.5388421561907494,0.3924826039788868,0.6141678683630469,0.31180975920222803,1,2,0.569596057367562,2,1,2,1,0.7186537937650428,2,1
2,story,118,1,0.5629212716588574,0.40806026531410017,0.5807001146698729,0.2763457808466128,1,2,1.0188886665591779,2,2,1,2,0.9900961067887692,1,1
2,story,119,0,0.5772861845387571,0.4237525155016327,0.5740846212291482,0.2579227918855471,2,1,0.6700019165909907,2,1,2,1,0.7243050248434884,2,1
2,story,120,1,0.511358845410641,0.42278467801578795,0.5718175604489413,0.2731163528868369,1,2,0.5668706409605875,2,2,2,1,0.8143160904437536,1,0
2,story,121,1,0.5621352890130445,0.42135893391211066,0.5789605617201081,0.3120180245197105,1,2,0.4834657870433148,2,2,2,1,0.8662493762039958,1,1
2,story,122,0,0.5447309810636005,0.4142081962510247,0.5610276735296802,0.3067379695990806,2,1,0.583054684317176,2,1,2,1,0.6892965026436286,2,1
2,story,123,1,0.4981598730399992,0.389101493098756,0.5662576817712581,0.3031793420653197,1,2,0.8276846135113374,2,2,1,2,0.6571758249174309,1,1
2,story,124,1,0.4958426736107873,0.3763279355592832,0.5571753595364033,0.3037735541177435,2,1,0.5737239602794943,2,2,2,1,0.8147199004815775,2,0
2,story,125,0,0.4833676507912785,0.36324468953546063,0.5493153659564491,0.3041647767723812,2,1,0.4675213175542012,2,1,1,2,0.93036838324133,2,0
2,story,126,1,0.5177959073962196,0.3896161077393777,0.559145700054741,0.30570264150269044,2,1,0.6020527412074443,2,2,1,2,0.7678586496112985,1,0
2,story,127,1,0.524157321836177,0.3973318105309303,0.5717197811167158,0.31997918149413257,1,2,0.5686862793791079,2,2,1,2,0.8050179122901682,1,1
2,story,128,1,0.4653408939209265,0.406040166319137,0.5551251071891874,0.31073551450361103,2,1,0.6934551433341767,2,2,1,2,0.6981248749398219,1,1
2,story,129,1,0.4776170147153162,0.41118006551873537,0.5437721547240133,0.2949013639772353,1,2,0.7425261994367247,2,2,2,1,0.6909153590049755,1,0
2,story,131,1,0.5055783957780462,0.3835488607541056,0.5573084982704215,0.25060048067217466,2,1,0.6037930419306576,2,2,2,1,0.8699011448916281,1,0
2,story,132,1,0.494916712585926,0.4052685949907796,0.5677229407271386,0.250195019008155,1,2,0.7086302642965165,2,2,2,1,0.6019677602889715,1,1
2,story,133,1,0.5402833035555531,0.4071738207865845,0.5580814902150417,0.2654054501098697,2,1,1.6976734514782947,2,2,1,2,0.5075135788665648,1,0
2,story,134,0,0.5086242129824936,0.3940472565741216,0.5693351222086228,0.2712822936402077,1,2,0.6234387016356777,2,1,1,2,0.6409598383788762,2,1
2,story,135,1,0.5386100332538858,0.39616288584174736,0.5177853571074391,0.2891870955578663,1,2,0.5288507204695634,2,2,1,2,0.7139982256467192,1,0
2,story,136,1,0.5439187232800846,0.4592799444624772,0.5016758816470146,0.3179791512743359,1,2,0.597805503388372,2,2,2,1,0.6942862687710658,1,0
2,story,137,1,0.5866634950022649,0.4811720298320094,0.490659376945449,0.3362415879392774,1,2,0.5443817366967778,2,2,2,1,0.777033876648602,1,1
2,story,138,0,0.5571763942327035,0.4743277428706798,0.4823910768795932,0.3262810285510147,2,1,0.5230991395837918,1,2,1,2,0.7197012890574115,1,1
2,story,139,1,0.5498967150459553,0.4639521640891813,0.4883921816827799,0.3291941252534775,2,1,0.7478360000868634,2,2,1,2,0.5839177529351218,1,1
2,story,140,0,0.5479963542096071,0.4733434492030675,0.4933810191630971,0.3367682067831625,1,2,0.6305367177837979,2,1,2,1,0.6723036338089514,2,1
2,story,141,1,0.5466516683722416,0.4757539392012173,0.4875604438582864,0.3422772555919647,2,1,0.6099535558187199,2,2,1,2,0.6753939860027458,1,0
2,story,142,1,0.5378849421531746,0.4913038025403826,0.5012681252152926,0.32071469546392106,2,1,0.7393496609201975,2,2,2,1,0.7218689051805995,2,0
2,story,143,0,0.5275514953949411,0.4683736875364852,0.4966778228916042,0.3471929904285648,2,1,0.5853907555228943,2,1,2,1,1.4674366379867934,2,1
2,story,144,0,0.5464476624186534,0.4896641513337998,0.5016116050504745,0.3198460318482845,2,1,0.8917828273451959,1,2,1,2,0.7258485435113471,1,1
2,story,145,1,0.5712515540454297,0.5240511098163738,0.4626957901468192,0.3653539587951761,2,1,0.7182725850352654,1,1,2,1,0.5633987786850412,2,1
2,story,146,1,0.6017755172727214,0.5390076268897934,0.41685116231736186,0.38141825074632657,1,2,0.5185776725593314,1,1,2,1,0.7327545992156956,2,0
2,story,147,0,0.6002597818462347,0.5493723079486114,0.4022634624130483,0.3816845041140789,2,1,0.5983729468980528,2,1,1,2,1.0265821518369194,2,0
2,story,148,1,0.625946644802252,0.5733670201664205,0.4501890696292705,0.3449985401638882,2,1,0.5101290022403191,2,2,2,1,0.7786569519212208,1,0
2,story,149,0,0.5939159910257152,0.5615933211644792,0.4646800436767771,0.3444851567408957,2,1,0.6003811484597463,2,1,2,1,0.7229833003457315,2,0
3,story,0,1,0.316859983341945,0.4894194320598778,0.2876408225801251,0.6734124456392427,2,1,1.4421922806513976,2,2,1,2,0.8494763573526143,1,1
3,story,1,1,0.3417394969329061,0.5154051831680697,0.2532106529177851,0.7262058578190154,2,1,0.7641057151531641,2,2,1,2,0.6189090549660251,1,0
3,story,2,1,0.3494499212010692,0.5482000647697447,0.2972903365329025,0.7125533162474116,1,2,0.9089895729521232,2,2,1,2,0.7011962732512984,2,1
3,story,3,1,0.3797730835068637,0.5392656349087428,0.2912438287439121,0.6745968123585124,2,1,0.9707466484496764,2,2,2,1,1.0030412347678066,2,0
3,story,4,0,0.3838712616396425,0.531433024323261,0.2971152337250391,0.6778241069061917,2,1,0.6835648261858296,1,2,2,1,0.4848699172998749,2,0
3,story,5,1,0.4258150035778073,0.5510489633174565,0.2781152336255657,0.6901024930543489,2,1,0.7222766830527689,1,1,1,2,1.2020073595949723,2,0
3,story,6,1,0.4633134381511707,0.5586004032349967,0.25791773491145564,0.7051819227568714,2,1,0.7562540136195821,2,2,2,1,1.0772429031067077,1,0
3,story,7,1,0.4806952476024826,0.5931404117176255,0.2715468457559391,0.6909609685756553,2,1,0.8132446196032106,1,1,2,1,1.0135794808866194,1,0
3,story,8,1,0.5099306764183266,0.6628424844504668,0.30950093466425704,0.7446700512715205,1,2,0.8911287977389293,1,1,2,1,0.9190257682266748,2,1
3,story,9,1,0.5131625541068853,0.6438351537690141,0.3273757178189325,0.7109858753086251,1,2,0.679371526363866,1,1,2,1,0.7272396334492441,2,0
3,story,10,1,0.5090582431815336,0.6197543571201023,0.3221546005733018,0.7010900663448596,1,2,0.9520707186529762,1,1,1,2,1.3209283179285194,2,1
3,story,11,1,0.5365595793949366,0.5996576445487312,0.3637314004185588,0.6890085285767351,2,1,0.7671490593784256,1,1,1,2,0.8048589240142974,2,0
3,story,13,1,0.5744468263076261,0.6397372073850014,0.3965074897513538,0.7093411386422763,2,1,0.8257778096540278,2,2,2,1,0.7123878484408124,1,0
3,story,14,1,0.5813723943714328,0.6531052116683741,0.4105941620730432,0.7013119212221168,1,2,0.9792158182781351,2,2,1,2,1.1721522100033326,2,0
3,story,15,1,0.6024354202576324,0.6353380403927988,0.42386807704363344,0.6993598291977423,1,2,0.8678244172097038,1,1,1,2,1.2952770154433892,2,1
3,story,16,0,0.5615979356801972,0.6229322420704078,0.4395906734532439,0.7416456205714895,2,1,0.8120178194903929,1,2,1,2,1.3190707900730558,2,0
3,story,17,1,0.5191520455931595,0.6571181102892811,0.5074138388239839,0.7024272399602489,2,1,0.8242788895458943,1,1,1,2,1.3859631887644357,2,1
